beam_angle_deg,scene_id,scene_name,method,seed,orientation_deg,line_count,path_length_km,path_gain_vs_fixed_pct,coverage_pct,excess_overlap_pct,planning_time_s,feasible,planning_relief_scale
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,17,90.0,59,6656.584803088311,0.6556475533620886,100.0,0.023072209947898787,0.5636931699991692,1,0.7
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,18,90.0,59,6656.4812904635055,0.6571923988024351,99.16666666666667,0.4644609658001306,0.5645409790013218,1,0.7
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,19,90.0,59,6656.588120938868,0.6555980370222713,100.0,0.002071706937115577,0.564830154995434,1,0.7
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Fixed-Spacing,0,0.0,117,15166.708910596337,0.0,100.0,0.7985185185185184,0.10513230699871201,1,1.0
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Adaptive Spacing w/o GA,0,0.0,116,15038.223860078419,0.8471518196551613,99.33333333333333,0.0,1.3906819809926674,1,1.0
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,0,0.0,116,15038.15135329986,0.8476298849954156,99.33333333333333,0.01775494400183867,0.922604075007257,1,1.0
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,1,0.0,116,15038.1321290773,0.8477566377581516,98.66666666666667,0.09615307101296582,0.924273347001872,1,1.0
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,2,0.0,116,15038.186461415415,0.8473984035595818,98.66666666666667,0.12063838321477975,0.9253675079962704,1,1.0
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,3,0.0,116,15038.167326861114,0.8475245651046707,98.66666666666667,0.0358239719493603,0.9268038940062979,1,1.0
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,4,0.0,116,15038.223860078419,0.8471518196551613,99.33333333333333,0.0,0.9262618500069948,1,1.0
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,5,0.0,116,15037.952874807275,0.8489385307520815,98.66666666666667,0.032189008120580155,0.9279418700025417,1,1.0
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,6,0.0,116,15038.185303017603,0.8474060413260802,98.66666666666667,0.11202583806354253,0.926883562002331,1,1.0
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,7,0.0,116,15038.11833208849,0.8478476066617582,98.66666666666667,0.4793535101948629,0.9276519440027187,1,1.0
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,8,0.0,116,15038.223860078419,0.8471518196551613,99.33333333333333,0.0,0.9270509380003205,1,1.0
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,9,0.0,116,15038.223860078419,0.8471518196551613,99.33333333333333,0.0,0.9266750090027926,1,1.0
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,10,0.0,116,15038.15656699938,0.847595509050372,98.66666666666667,0.12414591715352193,0.927901749004377,1,1.0
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,11,0.0,116,15038.138430800414,0.8477150880511439,98.66666666666667,0.27074978347474526,0.9277475690032588,1,1.0
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,12,0.0,116,15038.186954711995,0.8473951510637158,99.33333333333333,0.15391068844486547,0.9269640349957626,1,1.0
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,13,0.0,116,15038.223860078419,0.8471518196551613,99.33333333333333,0.0,0.927381093002623,1,1.0
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,14,0.0,116,15038.032532372623,0.8484133174983879,98.66666666666667,0.22994991474349066,0.9267436789959902,1,1.0
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,15,0.0,116,15038.223860078419,0.8471518196551613,99.33333333333333,0.0,0.9244129919970874,1,1.0
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,16,0.0,116,15038.223860078419,0.8471518196551613,99.33333333333333,0.0,0.9265783400041983,1,1.0
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,17,0.0,116,15038.195937012899,0.8473359272666691,99.33333333333333,0.07733462461178231,0.9260455720068421,1,1.0
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,18,0.0,116,15038.038175310932,0.8483761114153632,98.66666666666667,0.28774862639890336,0.9262701510015177,1,1.0
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,19,0.0,116,15038.152762763526,0.8476205918542694,98.66666666666667,0.07262029135951134,0.9258669230039231,1,1.0
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Fixed-Spacing,0,0.0,73,6700.516576082014,0.0,99.33333333333333,0.8148148148148147,0.05640706600388512,1,1.0
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,0,90.0,59,6656.620000000046,0.6551222668213291,100.0,0.0,1.1046713789983187,1,1.0
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,0,90.0,59,6656.620000000046,0.6551222668213291,100.0,0.0,0.5642619370046305,1,1.0
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,1,90.0,59,6656.620000000046,0.6551222668213291,100.0,0.0,0.563966617002734,1,1.0
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,2,90.0,59,6656.620000000046,0.6551222668213291,100.0,0.0,0.5644573519966798,1,1.0
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,3,90.0,59,6656.620000000046,0.6551222668213291,100.0,0.0,0.5649001810088521,1,1.0
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,4,90.0,59,6656.547473748714,0.6562046647306382,99.16666666666667,0.007684744332857689,0.5642941040132428,1,1.0
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,5,90.0,59,6656.486502297001,0.6571146162399114,100.0,0.12672119973036985,0.5642744280048646,1,1.0
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,6,90.0,59,6656.5778427912,0.655751430384579,100.0,0.1285949962071297,0.5642835920007201,1,1.0
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,7,90.0,59,6656.6130217998125,0.6552264110340111,99.16666666666667,0.010865618508658546,0.5649826430017129,1,1.0
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,8,90.0,59,6656.570548383389,0.6558602937494886,99.16666666666667,0.11610392836292133,0.5654500090022339,1,1.0
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,9,90.0,59,6656.531270035214,0.6564464925556371,99.16666666666667,0.19888171260447932,0.5643916990084108,1,1.0
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,10,90.0,59,6656.620000000046,0.6551222668213291,100.0,0.0,0.5632361939933617,1,1.0
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,11,90.0,59,6656.60501858916,0.6553458527302096,99.16666666666667,0.020773690686440117,0.5636152869992657,1,1.0
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,12,90.0,59,6656.612269000872,0.655237645972863,99.16666666666667,0.1539267079611943,0.5640344999992521,1,1.0
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,13,90.0,59,6656.600344672867,0.6554156072967354,100.0,0.18360107655312105,0.563866914002574,1,1.0
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,14,90.0,59,6656.620000000046,0.6551222668213291,100.0,0.0,0.565564787000767,1,1.0
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,15,90.0,59,6656.512620779904,0.6567248181906612,99.16666666666667,0.08986579629008863,0.5641320279974025,1,1.0
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,16,90.0,59,6656.457284226263,0.6575506732275433,99.16666666666667,0.1706374865906995,0.5640799510001671,1,1.0
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,17,90.0,59,6656.584803088311,0.6556475533620886,100.0,0.023072209947898787,0.5629185239959043,1,1.0
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,18,90.0,59,6656.4812904635055,0.6571923988024351,99.16666666666667,0.4644609658001306,0.5646542570029851,1,1.0
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,19,90.0,59,6656.588120938868,0.6555980370222713,100.0,0.002071706937115577,0.5636786609975388,1,1.0
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Fixed-Spacing,0,0.0,117,15166.708910596337,0.0,100.0,0.7985185185185184,0.10725857099168934,1,1.3
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Adaptive Spacing w/o GA,0,0.0,116,15038.223860078419,0.8471518196551613,99.33333333333333,0.0,1.3754677239921875,1,1.3
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,0,0.0,116,15038.15135329986,0.8476298849954156,99.33333333333333,0.01775494400183867,0.9266620239941403,1,1.3
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,1,0.0,116,15038.1321290773,0.8477566377581516,98.66666666666667,0.09615307101296582,0.9256691870104987,1,1.3
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,2,0.0,116,15038.186461415415,0.8473984035595818,98.66666666666667,0.12063838321477975,0.926893932002713,1,1.3
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,3,0.0,116,15038.167326861114,0.8475245651046707,98.66666666666667,0.0358239719493603,0.9278281230072025,1,1.3
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,4,0.0,116,15038.223860078419,0.8471518196551613,99.33333333333333,0.0,0.9272935499902815,1,1.3
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,5,0.0,116,15037.952874807275,0.8489385307520815,98.66666666666667,0.032189008120580155,0.9291451179888099,1,1.3
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,6,0.0,116,15038.185303017603,0.8474060413260802,98.66666666666667,0.11202583806354253,0.9278979829978198,1,1.3
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,7,0.0,116,15038.11833208849,0.8478476066617582,98.66666666666667,0.4793535101948629,0.9269207730103517,1,1.3
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,8,0.0,116,15038.223860078419,0.8471518196551613,99.33333333333333,0.0,0.9278359090094455,1,1.3
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,9,0.0,116,15038.223860078419,0.8471518196551613,99.33333333333333,0.0,0.9262947320094099,1,1.3
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,10,0.0,116,15038.15656699938,0.847595509050372,98.66666666666667,0.12414591715352193,0.9272881509969011,1,1.3
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,11,0.0,116,15038.138430800414,0.8477150880511439,98.66666666666667,0.27074978347474526,0.9275813550048042,1,1.3
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,12,0.0,116,15038.186954711995,0.8473951510637158,99.33333333333333,0.15391068844486547,0.9267846900038421,1,1.3
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,13,0.0,116,15038.223860078419,0.8471518196551613,99.33333333333333,0.0,0.9281882999930531,1,1.3
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,14,0.0,116,15038.032532372623,0.8484133174983879,98.66666666666667,0.22994991474349066,0.9265799319982762,1,1.3
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,15,0.0,116,15038.223860078419,0.8471518196551613,99.33333333333333,0.0,0.9282107660110341,1,1.3
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,16,0.0,116,15038.223860078419,0.8471518196551613,99.33333333333333,0.0,0.926504641000065,1,1.3
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,17,0.0,116,15038.195937012899,0.8473359272666691,99.33333333333333,0.07733462461178231,0.9274284520070069,1,1.3
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,18,0.0,116,15038.038175310932,0.8483761114153632,98.66666666666667,0.28774862639890336,0.9271782699943287,1,1.3
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,19,0.0,116,15038.152762763526,0.8476205918542694,98.66666666666667,0.07262029135951134,0.9271943729982013,1,1.3
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Fixed-Spacing,0,0.0,73,6700.516576082014,0.0,99.33333333333333,0.8148148148148147,0.06044547299097758,1,1.3
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,0,90.0,59,6656.620000000046,0.6551222668213291,100.0,0.0,1.1219747430004645,1,1.3
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,0,90.0,59,6656.620000000046,0.6551222668213291,100.0,0.0,0.5713558849965921,1,1.3
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,1,90.0,59,6656.620000000046,0.6551222668213291,100.0,0.0,0.5655140949966153,1,1.3
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,2,90.0,59,6656.620000000046,0.6551222668213291,100.0,0.0,0.5724589970050147,1,1.3
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,3,90.0,59,6656.620000000046,0.6551222668213291,100.0,0.0,0.5662992550060153,1,1.3
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,4,90.0,59,6656.547473748714,0.6562046647306382,99.16666666666667,0.007684744332857689,0.5690718549885787,1,1.3
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,5,90.0,59,6656.486502297001,0.6571146162399114,100.0,0.12672119973036985,0.5670365030091489,1,1.3
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,6,90.0,59,6656.5778427912,0.655751430384579,100.0,0.1285949962071297,0.5654629609925905,1,1.3
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,7,90.0,59,6656.6130217998125,0.6552264110340111,99.16666666666667,0.010865618508658546,0.5723176030005561,1,1.3
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,8,90.0,59,6656.570548383389,0.6558602937494886,99.16666666666667,0.11610392836292133,0.5665989749977598,1,1.3
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,9,90.0,59,6656.531270035214,0.6564464925556371,99.16666666666667,0.19888171260447932,0.5648169310006779,1,1.3
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,10,90.0,59,6656.620000000046,0.6551222668213291,100.0,0.0,0.5645315800065873,1,1.3
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,11,90.0,59,6656.60501858916,0.6553458527302096,99.16666666666667,0.020773690686440117,0.5645209920039633,1,1.3
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,12,90.0,59,6656.612269000872,0.655237645972863,99.16666666666667,0.1539267079611943,0.5645648190111388,1,1.3
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,13,90.0,59,6656.600344672867,0.6554156072967354,100.0,0.18360107655312105,0.5667543029994704,1,1.3
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,14,90.0,59,6656.620000000046,0.6551222668213291,100.0,0.0,0.5641693079960532,1,1.3
