beam_angle_deg,scene_id,scene_name,method,seed,orientation_deg,line_count,path_length_km,path_gain_vs_fixed_pct,coverage_pct,excess_overlap_pct,planning_time_s,feasible,target_overlap
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,1,75.0,72,6306.3417173505695,0.5209410688951509,99.1888888888889,0.7276126368290474,0.6317407019960228,1,0.1
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,2,75.0,72,6308.755739126948,0.4828612081269574,99.78888888888889,0.25879971745992114,0.6361810999951558,1,0.1
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,3,75.0,72,6299.438949952688,0.6298284136567461,99.34444444444445,0.49223736131684687,0.6337117180082714,1,0.1
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,4,75.0,72,6301.897893303095,0.5910399398589519,99.03333333333333,0.7501273651846682,0.6340891110012308,1,0.1
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,5,75.0,72,6302.311076192291,0.584522207895497,98.44444444444444,0.7433110909421412,0.6338044680014718,1,0.1
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,6,75.0,72,6303.7076739458635,0.5624916493787483,99.55000000000001,0.6539755227353745,0.6379331560019637,1,0.1
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,7,75.0,72,6307.217189452621,0.5071309798235588,99.69444444444444,0.3333105207950416,0.6362316400045529,1,0.1
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,8,75.0,72,6303.432911506829,0.5668258751612678,99.47777777777777,0.4918978351995126,0.6332601720059756,1,0.1
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,9,75.0,72,6303.581744305349,0.564478119933526,99.18333333333334,0.6604098164167796,0.6360505790071329,1,0.1
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,10,75.0,72,6307.517111556698,0.5023998742153493,99.66111111111111,0.21613176057088998,0.6325770690018544,1,0.1
