beam_angle_deg,scene_id,scene_name,method,seed,orientation_deg,line_count,path_length_km,path_gain_vs_fixed_pct,coverage_pct,excess_overlap_pct,planning_time_s,feasible
100.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,13,90.0,59,6656.600344672867,0.6554156072967354,100.0,0.18360107655312105,0.5688064580026548,1
100.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,14,90.0,59,6656.620000000046,0.6551222668213291,100.0,0.0,0.5718887719995109,1
100.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,15,90.0,59,6656.512620779904,0.6567248181906612,99.16666666666667,0.08986579629008863,0.56716849199438,1
100.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,16,90.0,59,6656.457284226263,0.6575506732275433,99.16666666666667,0.1706374865906995,0.5705592440062901,1
100.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,17,90.0,59,6656.584803088311,0.6556475533620886,100.0,0.023072209947898787,0.5909902519924799,1
100.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,18,90.0,59,6656.4812904635055,0.6571923988024351,99.16666666666667,0.4644609658001306,0.5706513309996808,1
100.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,19,90.0,59,6656.588120938868,0.6555980370222713,100.0,0.002071706937115577,0.5668204260000493,1
110.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Fixed-Spacing,0,0.0,117,15166.708910596337,0.0,100.0,0.7985185185185184,0.106847587012453,1
110.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Adaptive Spacing w/o GA,0,0.0,116,15038.223860078419,0.8471518196551613,99.33333333333333,0.0,1.4491029039927525,1
110.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,0,0.0,116,15038.15135329986,0.8476298849954156,99.33333333333333,0.01775494400183867,0.9882186430040747,1
110.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,1,0.0,116,15038.1321290773,0.8477566377581516,98.66666666666667,0.09615307101296582,1.1144025569956284,1
110.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,2,0.0,116,15038.186461415415,0.8473984035595818,98.66666666666667,0.12063838321477975,1.0400179220014252,1
110.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,3,0.0,116,15038.167326861114,0.8475245651046707,98.66666666666667,0.0358239719493603,0.9275063250097446,1
110.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,4,0.0,116,15038.223860078419,0.8471518196551613,99.33333333333333,0.0,0.9193828230054351,1
110.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,5,0.0,116,15037.952874807275,0.8489385307520815,98.66666666666667,0.032189008120580155,0.9283572089916561,1
110.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,6,0.0,116,15038.185303017603,0.8474060413260802,98.66666666666667,0.11202583806354253,0.9281423180073034,1
110.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,7,0.0,116,15038.11833208849,0.8478476066617582,98.66666666666667,0.4793535101948629,0.9269486529956339,1
110.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,8,0.0,116,15038.223860078419,0.8471518196551613,99.33333333333333,0.0,0.9184527449979214,1
110.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,9,0.0,116,15038.223860078419,0.8471518196551613,99.33333333333333,0.0,0.9290798980073305,1
110.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,10,0.0,116,15038.15656699938,0.847595509050372,98.66666666666667,0.12414591715352193,0.9198780320002697,1
110.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,11,0.0,116,15038.138430800414,0.8477150880511439,98.66666666666667,0.27074978347474526,0.9263296040007845,1
110.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,12,0.0,116,15038.186954711995,0.8473951510637158,99.33333333333333,0.15391068844486547,0.9278388870006893,1
