scene_id,scene_label,method,method_label,seed,orientation_deg,line_count,path_length_km,proxy_coverage_pct,side_coverage_pct,coverage_delta_side_minus_proxy_pp,proxy_excess_overlap_pct,side_excess_overlap_pct,overlap_delta_side_minus_proxy_pp,proxy_feasible_C97_O3,side_feasible_C97_O3,feasibility_changed,coverage_count_disagreement_pct,proxy_gap_side_covered_pct,proxy_covered_side_gap_pct,side_cell_excess_overlap_p95,side_cell_excess_overlap_p99,proxy_cell_excess_overlap_p99
gebco_cascadia_margin_moderate,GEBCO Cascadia,Fixed-Spacing,Fixed,0,0.0,117,15166.70891059631,100.0,100.0,0.0,0.7985185185185184,0.7985185185185184,0.0,1,1,0,0.0,0.0,0.0,0.0,59.88888888888888,59.88888888888888
gebco_cascadia_margin_moderate,GEBCO Cascadia,Adaptive Spacing w/o GA,Adaptive,0,0.0,116,15038.223860078393,99.33333333333333,99.33333333333333,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
gebco_cascadia_margin_moderate,GEBCO Cascadia,Full Geometry-Aware Hybrid GA,Hybrid,0,0.0,116,15038.151353299834,99.33333333333333,99.33333333333333,0.0,0.017754944001838673,0.017754944001838673,0.0,1,1,0,0.0,0.0,0.0,0.0,0.7294021564658693,0.7294021564658693
gebco_monterey_canyon_complex,GEBCO Monterey,Fixed-Spacing,Fixed,0,0.0,73,6700.516576082025,99.33333333333333,99.33333333333333,0.0,0.8148148148148147,0.8148148148148147,0.0,1,1,0,0.0,0.0,0.0,0.0,30.555555555555554,30.555555555555554
gebco_monterey_canyon_complex,GEBCO Monterey,Adaptive Spacing w/o GA,Adaptive,0,90.0,59,6656.620000000051,100.0,100.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
gebco_monterey_canyon_complex,GEBCO Monterey,Full Geometry-Aware Hybrid GA,Hybrid,0,90.0,59,6656.620000000051,100.0,100.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
usgs_southern_cascadia_30m_high,USGS High,Fixed-Spacing,Fixed,0,0.0,12,97.254304852,97.2,97.7,0.5,29.960005980349994,28.743408357523904,-1.2165976228260895,0,0,0,10.416666666666668,0.7833333333333333,0.2833333333333333,50.78458509093466,57.46618721196506,58.44599509191463
usgs_southern_cascadia_30m_high,USGS High,Adaptive Spacing w/o GA,Adaptive,0,135.0,12,73.89166194729708,98.55000000000001,98.67222222222222,0.1222222222222058,2.2372345564469054,1.5176164819735136,-0.7196180744733918,1,1,0,8.305555555555555,0.21666666666666665,0.09444444444444444,11.07228046316169,20.517968091524587,25.257333950103504
usgs_southern_cascadia_30m_high,USGS High,Full Geometry-Aware Hybrid GA,Hybrid,0,135.0,12,72.8691042136253,98.55000000000001,98.67222222222222,0.1222222222222058,1.5733972802907423,1.169245198358588,-0.40415208193215424,1,1,0,7.655555555555556,0.25,0.1277777777777778,9.558119692033227,20.34685248572808,24.355960109718485
