scene_id,scene_name,method,method_label,scenario,trial,current_speed_mps,controller_residual_gain,coverage_pct,excess_overlap_pct,feasible,orientation_deg_nominal,line_count,path_length_km,current_direction_deg,cross_current_component_mps,residual_drift_frac_of_spacing,heading_error_deg,heading_sigma_deg,global_swath_scale,spacing_ref_m
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,116,0.05,0.55,98.6888888888889,1.6986689910079276,1,135.0,12,72.41194694973566,98.84507107026766,-0.02949853494215326,0.01081612947878953,0.8233508558100907,0.24975419560243184,0.9981136735776556,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,117,0.05,0.55,98.71666666666667,1.6989090342281137,1,135.0,12,72.41194694973566,116.31790827664008,-0.016015845820481107,0.005872476800843073,-0.25897820621037654,0.22701339328387815,1.0003895582677524,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,118,0.05,0.55,98.74444444444444,1.7617199927509581,1,135.0,12,72.41194694973566,115.1022419867715,-0.017017137821507752,0.00623961720121951,-0.1771149980721902,0.22870223912560975,0.9985554506697726,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,119,0.05,0.55,98.70555555555556,1.82151237087786,1,135.0,12,72.41194694973566,115.97652820450385,-0.016297773418698456,0.0059758502535227674,0.345464104004864,0.22748891116620473,1.0018602261808411,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,120,0.05,0.55,98.78888888888889,1.5953376468584162,1,135.0,12,72.41194694973566,36.27688221001216,-0.04942163876989361,0.01812126754896099,-0.3120636161394095,0.2833578307252206,0.9993334949952191,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,121,0.05,0.55,98.71111111111112,1.7561282683781911,1,135.0,12,72.41194694973566,139.31421021575667,0.0037613020720441547,0.0013791440930828569,-0.04346013524559742,0.20634406282818116,1.0000189193086348,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,122,0.05,0.55,98.68333333333334,1.7612781979323773,1,135.0,12,72.41194694973566,76.31685970979944,-0.04271529603874084,0.015662275214204973,0.3563396708081819,0.2720464659853429,1.000096493616537,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,123,0.05,0.55,98.70555555555556,1.6231519007554491,1,135.0,12,72.41194694973566,3.1182146140662415,-0.037226190795816974,0.013649603291799558,-0.1310604080203577,0.262788175142278,0.9972821297619066,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,124,0.05,0.55,98.66666666666667,1.748047165088157,1,135.0,12,72.41194694973566,176.91456480853262,0.03340108703812033,0.01224706524731079,0.019012081906622826,0.25633650013762965,1.0010714637621017,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,125,0.05,0.55,98.6888888888889,1.7627471562479604,1,135.0,12,72.41194694973566,91.06379919868,-0.03469284753666981,0.0127207107634456,-0.0022816402265479203,0.2585152695118498,0.9976798952220622,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,126,0.05,0.55,98.69444444444444,1.808228853746689,1,135.0,12,72.41194694973566,158.78027692186626,0.020161515672817064,0.007392555746699591,0.24942536835123166,0.23400575643481814,1.0012953494423074,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,127,0.05,0.55,98.74444444444444,1.7589851208748195,1,135.0,12,72.41194694973566,82.62733679848442,-0.039599922123581585,0.01451997144531325,-0.07462154695031128,0.26679186864844096,1.0002791176008814,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,128,0.05,0.55,98.67222222222222,1.7043457318243953,1,135.0,12,72.41194694973566,85.21021533546481,-0.038184046852265494,0.014000817179164016,-0.21771783154809776,0.26440375902415447,0.9946709710688224,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,129,0.05,0.55,98.67777777777778,1.6641463876680815,1,135.0,12,72.41194694973566,71.25057349558888,-0.04484341572247083,0.016442585764905975,0.04750777779703345,0.2756358945185675,0.9947159526773591,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,130,0.05,0.55,98.61666666666666,1.7816933493749456,1,135.0,12,72.41194694973566,85.00608560282343,-0.03829880829397314,0.01404289637445682,0.14042221476910083,0.2645973233225014,0.9983303764187426,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,131,0.05,0.55,98.69444444444444,1.7579573361231418,1,135.0,12,72.41194694973566,66.57418773377935,-0.0464971117482955,0.01704894097437502,0.14187692125968757,0.2784251284821251,1.0015214273758986,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,132,0.05,0.55,98.63333333333333,1.6613108496890157,1,135.0,12,72.41194694973566,8.720004537923389,-0.040306746579711596,0.014779140412560919,-0.22514307594971705,0.26798404589778024,0.9972198753094625,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,133,0.05,0.55,98.68333333333334,1.8343970700920431,1,135.0,12,72.41194694973566,15.010224688600298,-0.04330573086173875,0.015878767982637543,-0.3153764773314593,0.2730423327201327,0.999415682478525,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,134,0.05,0.55,98.63333333333333,1.718944391231619,1,135.0,12,72.41194694973566,1.4063708718115198,-0.03621242688061157,0.013277889856224244,-0.15043430005670758,0.26107829333863153,0.9967914040773408,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,135,0.05,0.55,98.67222222222222,1.7601428025113655,1,135.0,12,72.41194694973566,121.38175367712911,-0.011772581516454605,0.004316613222700022,0.27261763941105605,0.2198564208244201,1.0000849651650616,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,136,0.05,0.55,98.6888888888889,1.753781071291385,1,135.0,12,72.41194694973566,141.8821526499548,0.005991379702107197,0.0021968392241059724,0.16593855731042267,0.2101054604308875,0.9998288118948806,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,137,0.05,0.55,98.6888888888889,1.748688051955006,1,135.0,12,72.41194694973566,161.28365928699282,0.022140774777797925,0.008118284085192573,0.09948775564531674,0.23734410679188583,1.0017257276282767,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,138,0.05,0.55,98.72777777777777,1.7346601729400535,1,135.0,12,72.41194694973566,155.20146123387332,0.017266106679748924,0.006330905782574606,-0.3573421990568801,0.2291221665998432,1.0001347040957789,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,139,0.05,0.55,98.7611111111111,1.7726414458485413,1,135.0,12,72.41194694973566,21.359502298708428,-0.045803976334434005,0.016794791322625804,-0.3730967531633853,0.2772560400840787,1.0021448987306447,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,140,0.05,0.55,98.67222222222222,1.7037426178229436,1,135.0,12,72.41194694973566,13.973895368803992,-0.04284662771689548,0.015710430162861676,0.09178919790757238,0.2722679787491637,0.9996573016265305,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,141,0.05,0.55,98.66666666666667,1.5395766850384247,1,135.0,12,72.41194694973566,46.76887764040814,-0.04997617374237804,0.018324597038871952,-0.23359212540151783,0.284293146378811,0.9948077154646278,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,142,0.05,0.55,98.67777777777778,1.7478322595524294,1,135.0,12,72.41194694973566,144.75406458557066,0.00847097095824062,0.0031060226846882275,0.03350968768677137,0.21428770434956584,0.9996676922106975,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,143,0.05,0.55,98.68333333333334,1.739771609737639,1,135.0,12,72.41194694973566,120.69105842360315,-0.012357511712970956,0.004531087628089351,0.20121269641737977,0.220843003089211,0.9996676624849807,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,144,0.05,0.55,98.72222222222223,1.7332006868029517,1,135.0,12,72.41194694973566,126.75864118469941,-0.007167168199180997,0.002627961673033033,-0.13697424817098555,0.21208862369595197,0.999149370401195,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,145,0.05,0.55,98.72777777777777,1.777397361111829,1,135.0,12,72.41194694973566,26.553726877187515,-0.047431038913371165,0.017391380934902764,0.18315824581418266,0.2800003523005527,1.001987978375766,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,146,0.05,0.55,98.67777777777778,1.637726660220431,1,135.0,12,72.41194694973566,71.34165394564522,-0.04480820407065246,0.016429674825905904,-0.13318705778768916,0.2755765041991672,0.9974731434510181,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,147,0.05,0.55,98.74444444444444,1.7470344290929407,1,135.0,12,72.41194694973566,91.68919605372004,-0.034297778639630155,0.012575852167864391,0.31459128262965497,0.2578489199721762,1.000399155590712,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,148,0.05,0.55,98.6888888888889,1.6422618632382808,1,135.0,12,72.41194694973566,53.4799016295392,-0.049453382575122024,0.018132906944211408,0.061716586767386915,0.2834113719433725,0.9997594190558345,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,149,0.05,0.55,98.73888888888888,1.6890780474682376,1,135.0,12,72.41194694973566,3.733382502290896,-0.037582427288076675,0.013780223338961449,-0.05415224858400457,0.26338902735922265,1.0009404543577662,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,150,0.05,0.55,98.65,1.7542639475003914,1,135.0,12,72.41194694973566,1.8178881095849064,-0.0364591155942249,0.01336834238454913,-0.1459475049053458,0.261494374968926,0.9956515408785479,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,151,0.05,0.55,98.7,1.7430701872745016,1,135.0,12,72.41194694973566,118.22260814310327,-0.014432701453501194,0.005291990532950438,0.11709625470466938,0.22434315645157202,1.00013494029332,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,152,0.05,0.55,98.7,1.7506408123696833,1,135.0,12,72.41194694973566,143.4712359907373,0.007365644009300645,0.00270073613674357,0.018240407999659498,0.21242338622902043,1.0003528502296855,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,153,0.05,0.55,98.59444444444443,1.5993252933175086,1,135.0,12,72.41194694973566,17.715443879261116,-0.04443704138868189,0.016293581842516693,0.33775193039574375,0.2749504764755768,0.991748115147822,785.0699750339727
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,154,0.05,0.55,98.61111111111111,1.669453597856838,1,135.0,12,72.41194694973566,48.44030715138782,-0.04990989296613411,0.01830029408758251,-0.08037757806323924,0.28418135280287954,0.9986563161282267,785.0699750339727
