scene_id,scene_name,method,method_label,scenario,scenario_label,n_mc,current_speed_mps,controller_residual_gain,orientation_deg_nominal,line_count,path_length_km,path_cost_vs_hybrid_pct,path_gain_vs_fixed_pct,nominal_coverage_pct,nominal_excess_overlap_pct,coverage_pct_mean,coverage_pct_std,coverage_pct_p05,coverage_pct_p50,coverage_pct_p95,coverage_pct_min,excess_overlap_pct_mean,excess_overlap_pct_std,excess_overlap_pct_p05,excess_overlap_pct_p50,excess_overlap_pct_p95,excess_overlap_pct_max,feasible_rate,residual_drift_frac_mean,residual_drift_frac_p95,abs_cross_current_component_mps_mean,abs_cross_current_component_mps_p95
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Fixed-Spacing,Fixed,mild_current,Mild,240,0.05,0.55,0.0,117,15166.70891059631,0.854876070044779,0.0,100.0,0.7985185185185184,99.33578703703704,0.09822445278108058,99.22194444444445,99.33333333333333,99.43972222222222,98.88888888888889,0.8406802829973365,0.09211128593561167,0.7738605698426465,0.7999407751437365,1.0463634896713887,1.096298525039775,1.0,0.011728671901875175,0.018285294739537564,0.03198728700511411,0.049868985653284265
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Fixed-Spacing,Fixed,cross_current,Cross,300,0.15,0.7,0.0,117,15166.70891059631,0.854876070044779,0.0,100.0,0.7985185185185184,99.24059259259259,0.2141361693870989,98.8325,99.28333333333333,99.51666666666667,98.31111111111112,0.891472829531255,0.22123933374573657,0.5570493643377796,0.8436019375286665,1.2909715344061914,1.5872323688755534,1.0,0.04597669620148768,0.06968836662472692,0.09852149186033074,0.14933221419584342
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Fixed-Spacing,Fixed,adverse_current,Adverse,300,0.3,0.85,0.0,117,15166.70891059631,0.854876070044779,0.0,100.0,0.7985185185185184,98.904,0.5272434410123418,97.67611111111111,99.0638888888889,99.40583333333333,96.95,1.371914065930004,0.7273973490407464,0.5636723334413636,1.2185962257581082,2.855197669365573,5.660125951231794,0.9633333333333334,0.10424508815756607,0.1696700325967865,0.18396192027805783,0.29941770458256445
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,Hybrid,mild_current,Mild,240,0.05,0.55,0.0,116,15038.151353299834,0.0,0.847629884995405,99.33333333333333,0.017754944001838673,99.00506944444444,0.2739920647684323,98.66666666666667,99.02777777777779,99.33333333333333,98.66666666666667,0.027205224355214924,0.015845960994838676,0.007675503241684368,0.023128906038421077,0.058451651792684224,0.09937433632378877,1.0,0.012024676585092039,0.01830689667877367,0.03279457250479647,0.0499279000330191
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,Hybrid,cross_current,Cross,300,0.15,0.7,0.0,116,15038.151353299834,0.0,0.847629884995405,99.33333333333333,0.017754944001838673,99.01050000000001,0.23119776019889757,98.66666666666667,99.01111111111112,99.33333333333333,98.27222222222223,0.12192193804463007,0.1292149587064236,0.013571806782898231,0.07666753047576584,0.358369167230373,0.8627842341164236,1.0,0.042757767141919395,0.06984702920856892,0.0916237867326844,0.1496722054469334
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,Hybrid,adverse_current,Adverse,300,0.3,0.85,0.0,116,15038.151353299834,0.0,0.847629884995405,99.33333333333333,0.017754944001838673,98.62485185185186,0.57991704978944,97.51,98.75833333333333,99.31694444444445,95.87777777777777,0.6096128475391792,0.6187889603333548,0.019852718650057475,0.4352791734131733,1.8731658283035388,3.5674389864299187,0.98,0.10443676990708087,0.16960579018055671,0.18430018218896624,0.29930433561274716
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,Mild,240,0.05,0.55,0.0,116,15038.223860078393,0.00048215220644728924,0.8471518196551509,99.33333333333333,0.0,99.02803240740741,0.2658519808064821,98.66666666666667,99.06111111111112,99.33333333333333,98.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.012024676585092039,0.01830689667877367,0.03279457250479647,0.0499279000330191
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Current/Uncertainty-Margin Hybrid,UA-Hybrid,cross_current,Cross,300,0.15,0.7,0.0,116,15038.223860078393,0.00048215220644728924,0.8471518196551509,99.33333333333333,0.0,99.0387037037037,0.226175863570811,98.66666666666667,99.05000000000001,99.33333333333333,98.31111111111112,0.03515686266249114,0.07060259440203727,0.0,0.005072711406772568,0.14491423765597958,0.5016288984435932,1.0,0.042757767141919395,0.06984702920856892,0.0916237867326844,0.1496722054469334
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Current/Uncertainty-Margin Hybrid,UA-Hybrid,adverse_current,Adverse,300,0.3,0.85,0.0,116,15038.223860078393,0.00048215220644728924,0.8471518196551509,99.33333333333333,0.0,98.69451851851852,0.542376452969018,97.63305555555556,98.8111111111111,99.33333333333333,96.0611111111111,0.5000939508129513,0.5915012204029143,0.0,0.2982129300659776,1.7151120184509414,3.3916811983526656,0.9833333333333333,0.10443676990708087,0.16960579018055671,0.18430018218896624,0.29930433561274716
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Fixed-Spacing,Fixed,mild_current,Mild,240,0.05,0.55,0.0,73,6700.516576082025,0.6594424209579851,0.0,99.33333333333333,0.8148148148148147,99.30997685185186,0.13270540596676958,99.12,99.33333333333333,99.42916666666666,98.66666666666667,0.8098558143975457,0.04277850024232582,0.7231209900864902,0.8141755107999882,0.8846539956206965,0.9276630120224008,1.0,0.011414540931104302,0.018298328599268082,0.031130566175739,0.0499045325434584
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Fixed-Spacing,Fixed,cross_current,Cross,300,0.15,0.7,0.0,73,6700.516576082025,0.6594424209579851,0.0,99.33333333333333,0.8148148148148147,99.20335185185183,0.2230313502540814,98.82027777777778,99.27777777777777,99.45,98.35555555555555,0.8232433430523209,0.1536692583792714,0.5891140046602177,0.8137055732440885,1.113434751069674,1.3942682586713777,1.0,0.04150017912716816,0.06958212520382519,0.0889289552725032,0.14910455400819686
