scene_id,scene_name,method,seed,orientation_deg,line_count,path_length_km,coverage_pct,uncovered_pct,excess_overlap_pct,feasible_97_3,uncovered_component_count,largest_uncovered_patch_cells,largest_uncovered_patch_pct,coverage_count_0_cells,coverage_count_1_cells,coverage_count_2_cells,coverage_count_ge3_cells,coverage_count_hist_capped_5,cell_excess_overlap_p95,cell_excess_overlap_p99,cell_excess_overlap_max,cell_excess_overlap_nonzero_pct,pass_coverage_95,pass_coverage_97,pass_coverage_98,pass_coverage_99,pass_coverage_99.5,pass_overlap_1,pass_overlap_2,pass_overlap_3,pass_overlap_5,pass_C95_O1,pass_C95_O2,pass_C95_O3,pass_C95_O5,pass_C97_O1,pass_C97_O2,pass_C97_O3,pass_C97_O5,pass_C98_O1,pass_C98_O2,pass_C98_O3,pass_C98_O5,pass_C99_O1,pass_C99_O2,pass_C99_O3,pass_C99_O5,pass_C99.5_O1,pass_C99.5_O2,pass_C99.5_O3,pass_C99.5_O5
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Fixed-Spacing,0,0.0,12,97.254304852,97.2,2.799999999999997,29.960005980349994,0,27,119,0.6611111111111111,504,3874,11092,2530,"{""0"": 504, ""1"": 3874, ""2"": 11092, ""3"": 2530}",50.78458509093466,58.44599509191463,58.83910627777773,90.66111111111111,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Adaptive Spacing w/o GA,0,135.0,12,73.89166194729708,98.55000000000001,1.4499999999999886,2.2372345564469054,1,27,105,0.5833333333333334,261,12687,4973,79,"{""0"": 261, ""1"": 12687, ""2"": 4973, ""3"": 79}",14.696108985466857,25.257333950103504,40.6688307346485,31.34444444444445,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Full Geometry-Aware Hybrid GA,0,135.0,12,72.8691042136253,98.55000000000001,1.4499999999999886,1.5733972802907423,1,29,91,0.5055555555555555,261,13209,4465,65,"{""0"": 261, ""1"": 13209, ""2"": 4465, ""3"": 65}",12.239724960150454,24.355960109718485,42.99431299647515,31.127777777777776,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Full Geometry-Aware Hybrid GA,1,135.0,12,72.82287786481395,98.36111111111111,1.6388888888888857,1.6199860002956463,1,27,105,0.5833333333333334,295,13182,4469,54,"{""0"": 295, ""1"": 13182, ""2"": 4469, ""3"": 54}",14.575084283534187,26.298753844111516,40.143020485271435,19.07222222222222,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Full Geometry-Aware Hybrid GA,2,135.0,12,72.80812097767209,98.56111111111112,1.4388888888888829,1.7080085212686391,1,24,91,0.5055555555555555,259,13139,4506,96,"{""0"": 259, ""1"": 13139, ""2"": 4506, ""3"": 96}",13.481183837949727,25.02426452538596,44.38167325648131,31.33888888888889,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Full Geometry-Aware Hybrid GA,3,135.0,12,72.89191814761692,98.47777777777777,1.5222222222222257,1.6277879701442524,1,26,105,0.5833333333333334,274,13064,4593,69,"{""0"": 274, ""1"": 13064, ""2"": 4593, ""3"": 69}",12.81235195505123,25.803194565520744,42.23021375520198,30.916666666666664,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Full Geometry-Aware Hybrid GA,4,135.0,12,72.8274563288153,98.30555555555556,1.6944444444444429,1.7791855028587769,1,37,91,0.5055555555555555,305,13227,4352,116,"{""0"": 305, ""1"": 13227, ""2"": 4352, ""3"": 116}",14.695581341138372,29.44962106233106,43.27899571324572,20.566666666666666,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Full Geometry-Aware Hybrid GA,5,135.0,12,72.95644847296327,98.50555555555556,1.49444444444444,1.736070561734954,1,30,91,0.5055555555555555,269,13106,4535,90,"{""0"": 269, ""1"": 13106, ""2"": 4535, ""3"": 90}",14.447403557859262,25.851340054115298,43.11765810329537,25.372222222222224,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Full Geometry-Aware Hybrid GA,6,135.0,12,72.93477107272396,98.19444444444444,1.8055555555555571,1.770516194005536,1,28,120,0.6666666666666666,325,13050,4479,146,"{""0"": 325, ""1"": 13050, ""2"": 4479, ""3"": 146}",14.607145932587388,30.296391936469973,44.18318409392809,20.155555555555555,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Full Geometry-Aware Hybrid GA,7,135.0,12,72.83345975790567,98.35000000000001,1.6499999999999915,1.8400067095661061,1,30,105,0.5833333333333334,297,13043,4619,41,"{""0"": 297, ""1"": 13043, ""2"": 4619, ""3"": 41}",13.944343615623133,23.673894772396626,42.49757094193329,20.594444444444445,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Full Geometry-Aware Hybrid GA,8,135.0,12,72.05220703025746,98.53888888888889,1.4611111111111086,1.4185772851411391,1,24,91,0.5055555555555555,263,13275,4435,27,"{""0"": 263, ""1"": 13275, ""2"": 4435, ""3"": 27}",11.841266140753115,21.452334651687472,41.46360911374783,28.76666666666667,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,Full Geometry-Aware Hybrid GA,9,135.0,12,73.29008914467052,98.6,1.4000000000000057,1.893664716167038,1,33,78,0.43333333333333335,252,12992,4691,65,"{""0"": 252, ""1"": 12992, ""2"": 4691, ""3"": 65}",14.519761378676368,25.848948738097228,40.31333201316667,19.927777777777777,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
