scene_id,scene_name,scenario,scenario_label,method,method_label,seed,orientation_deg,line_count,prior_rmse_m,prior_mae_m,prior_abs_p95_m,planned_path_length_km,replay_path_length_km,path_gain_vs_truth_fixed_pct,planned_coverage_pct,replay_coverage_pct,coverage_loss_pp,truth_nominal_method_coverage_pct,planned_excess_overlap_pct,replay_excess_overlap_pct,overlap_increase_pp,truth_nominal_method_excess_overlap_pct,planned_feasible,replay_feasible,truth_nominal_method_feasible,planning_time_s
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,nominal,Nominal,Adaptive Spacing w/o GA,Adaptive,14,0.0,116,0.0,0.0,0.0,15038.223860078393,15038.223860078393,0.8471518196551509,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.0,0.0,0.0,0.0,1,1,1,0.7686438750242814
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,nominal,Nominal,Full Geometry-Aware Hybrid GA,Hybrid,14,0.0,116,0.0,0.0,0.0,15038.032532372597,15038.032532372597,0.8484133174983773,98.66666666666667,98.66666666666667,0.0,99.33333333333333,0.2299499147434906,0.2299499147434906,0.0,0.017754944001838673,1,1,1,0.7963670840254053
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,nominal,Nominal,Fixed-Spacing,Fixed,15,0.0,117,0.0,0.0,0.0,15166.70891059631,15166.70891059631,0.0,100.0,100.0,0.0,100.0,0.7985185185185184,0.7985185185185184,0.0,0.7985185185185184,1,1,1,0.060659458045847714
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,nominal,Nominal,Adaptive Spacing w/o GA,Adaptive,15,0.0,116,0.0,0.0,0.0,15038.223860078393,15038.223860078393,0.8471518196551509,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.0,0.0,0.0,0.0,1,1,1,0.762545834062621
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,nominal,Nominal,Full Geometry-Aware Hybrid GA,Hybrid,15,0.0,116,0.0,0.0,0.0,15038.223860078393,15038.223860078393,0.8471518196551509,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.0,0.0,0.0,0.017754944001838673,1,1,1,0.813392624957487
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,nominal,Nominal,Fixed-Spacing,Fixed,16,0.0,117,0.0,0.0,0.0,15166.70891059631,15166.70891059631,0.0,100.0,100.0,0.0,100.0,0.7985185185185184,0.7985185185185184,0.0,0.7985185185185184,1,1,1,0.06165391707327217
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,nominal,Nominal,Adaptive Spacing w/o GA,Adaptive,16,0.0,116,0.0,0.0,0.0,15038.223860078393,15038.223860078393,0.8471518196551509,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.0,0.0,0.0,0.0,1,1,1,0.7666118330089375
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,nominal,Nominal,Full Geometry-Aware Hybrid GA,Hybrid,16,0.0,116,0.0,0.0,0.0,15038.223860078393,15038.223860078393,0.8471518196551509,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.0,0.0,0.0,0.017754944001838673,1,1,1,0.7921261669835076
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,nominal,Nominal,Fixed-Spacing,Fixed,17,0.0,117,0.0,0.0,0.0,15166.70891059631,15166.70891059631,0.0,100.0,100.0,0.0,100.0,0.7985185185185184,0.7985185185185184,0.0,0.7985185185185184,1,1,1,0.06246062507852912
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,nominal,Nominal,Adaptive Spacing w/o GA,Adaptive,17,0.0,116,0.0,0.0,0.0,15038.223860078393,15038.223860078393,0.8471518196551509,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.0,0.0,0.0,0.0,1,1,1,0.7535085420822725
