scene_id,scene_name,scenario,scenario_label,method,method_label,n_runs,orientation_deg_mean,orientation_deg_std,orientation_deg_min,orientation_deg_max,line_count_mean,line_count_std,line_count_min,line_count_max,prior_rmse_m_mean,prior_rmse_m_std,prior_rmse_m_min,prior_rmse_m_max,prior_mae_m_mean,prior_mae_m_std,prior_mae_m_min,prior_mae_m_max,prior_abs_p95_m_mean,prior_abs_p95_m_std,prior_abs_p95_m_min,prior_abs_p95_m_max,planned_path_length_km_mean,planned_path_length_km_std,planned_path_length_km_min,planned_path_length_km_max,replay_path_length_km_mean,replay_path_length_km_std,replay_path_length_km_min,replay_path_length_km_max,path_gain_vs_truth_fixed_pct_mean,path_gain_vs_truth_fixed_pct_std,path_gain_vs_truth_fixed_pct_min,path_gain_vs_truth_fixed_pct_max,planned_coverage_pct_mean,planned_coverage_pct_std,planned_coverage_pct_min,planned_coverage_pct_max,replay_coverage_pct_mean,replay_coverage_pct_std,replay_coverage_pct_min,replay_coverage_pct_max,coverage_loss_pp_mean,coverage_loss_pp_std,coverage_loss_pp_min,coverage_loss_pp_max,planned_excess_overlap_pct_mean,planned_excess_overlap_pct_std,planned_excess_overlap_pct_min,planned_excess_overlap_pct_max,replay_excess_overlap_pct_mean,replay_excess_overlap_pct_std,replay_excess_overlap_pct_min,replay_excess_overlap_pct_max,overlap_increase_pp_mean,overlap_increase_pp_std,overlap_increase_pp_min,overlap_increase_pp_max,planned_feasible_mean,planned_feasible_std,planned_feasible_min,planned_feasible_max,replay_feasible_mean,replay_feasible_std,replay_feasible_min,replay_feasible_max,planning_time_s_mean,planning_time_s_std,planning_time_s_min,planning_time_s_max
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Adaptive Spacing w/o GA,Adaptive,20,0.0,0.0,0.0,0.0,116.0,0.0,116.0,116.0,24.122647294433506,1.5154810767585225,21.25406763834523,27.59421275599597,17.673176428638186,0.6721991983408527,16.470305818318433,19.020812620730148,47.67686847508522,4.495465571259008,42.12776903070182,63.050368822388094,15038.223860078393,0.0,15038.223860078393,15038.223860078393,15038.223860078393,0.0,15038.223860078393,15038.223860078393,0.8471518196551507,1.1390647892519134e-16,0.8471518196551509,0.8471518196551509,99.33333333333331,1.4580029302424492e-14,99.33333333333333,99.33333333333333,99.33333333333331,1.4580029302424492e-14,99.33333333333333,99.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7575059812050313,0.016618243447329983,0.7337657500756904,0.795592166017741
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Full Geometry-Aware Hybrid GA,Hybrid,20,0.0,0.0,0.0,0.0,116.0,0.0,116.0,116.0,24.122647294433506,1.5154810767585225,21.25406763834523,27.59421275599597,17.673176428638186,0.6721991983408527,16.470305818318433,19.020812620730148,47.67686847508522,4.495465571259008,42.12776903070182,63.050368822388094,15038.15691505044,0.07426755873655061,15037.95287480725,15038.223860078393,15038.15691505044,0.07426755873655061,15037.95287480725,15038.223860078393,0.847593214214424,0.0004896748475515261,0.8471518196551509,0.848938530752071,98.96666666666667,0.3402785236893554,98.66666666666667,99.33333333333333,98.96666666666667,0.3402785236893554,98.66666666666667,99.33333333333333,0.0,0.0,0.0,0.0,0.10551992863723565,0.12678431111128513,0.0,0.4793535101948629,0.10551992863723565,0.12678431111128513,0.0,0.4793535101948629,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7843372396018822,0.028323901997294378,0.7491910840617493,0.8773014170583338
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,nominal,Nominal,Fixed-Spacing,Fixed,20,0.0,0.0,0.0,0.0,73.0,0.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6700.5165760820255,9.331218753551675e-13,6700.516576082025,6700.516576082025,6700.5165760820255,9.331218753551675e-13,6700.516576082025,6700.516576082025,0.0,0.0,0.0,0.0,99.33333333333331,1.4580029302424492e-14,99.33333333333333,99.33333333333333,99.33333333333331,1.4580029302424492e-14,99.33333333333333,99.33333333333333,0.0,0.0,0.0,0.0,0.8148148148148147,0.0,0.8148148148148147,0.8148148148148147,0.8148148148148147,0.0,0.8148148148148147,0.8148148148148147,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.043448504101252186,0.0029772855485648126,0.036147458013147116,0.04804487503133714
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,nominal,Nominal,Adaptive Spacing w/o GA,Adaptive,20,90.0,0.0,90.0,90.0,59.0,0.0,59.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6656.620000000051,0.0,6656.620000000051,6656.620000000051,6656.620000000051,0.0,6656.620000000051,6656.620000000051,0.6551222668214229,2.278129578503827e-16,0.6551222668214232,0.6551222668214232,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6070970666536596,0.0070967045605976374,0.5937704170355573,0.6173925830516964
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,nominal,Nominal,Full Geometry-Aware Hybrid GA,Hybrid,20,90.0,0.0,90.0,90.0,59.0,0.0,59.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6656.574420540773,0.053236830247798045,6656.457284226268,6656.620000000051,6656.574420540773,0.053236830247798045,6656.457284226268,6656.620000000051,0.6558025048114456,0.0007945182978552724,0.6551222668214232,0.6575506732276373,99.62500000000001,0.42534815461169795,99.16666666666667,100.0,99.62500000000001,0.42534815461169795,99.16666666666667,100.0,0.0,0.0,0.0,0.0,0.08486309202565284,0.11540755612967425,0.0,0.46446096580011725,0.08486309202565284,0.11540755612967425,0.0,0.46446096580011725,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.3762634166458156,0.016890390312896405,0.3470710420515388,0.41307316708844155
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,correlated_bias,Correlated bias,Fixed-Spacing,Fixed,20,0.0,0.0,0.0,0.0,73.0,0.0,73.0,73.0,35.0,5.154818794821463e-15,34.999999999999986,35.00000000000001,27.715746455910732,0.4009070982464491,26.841322461012304,28.57729938771987,69.59535751309802,1.5203021021414787,67.40081229744055,72.9222360093936,6700.5165760820255,9.331218753551675e-13,6700.516576082025,6700.516576082025,6700.5165760820255,9.331218753551675e-13,6700.516576082025,6700.516576082025,0.0,0.0,0.0,0.0,99.33333333333331,1.4580029302424492e-14,99.33333333333333,99.33333333333333,99.33333333333331,1.4580029302424492e-14,99.33333333333333,99.33333333333333,0.0,0.0,0.0,0.0,0.8148148148148147,0.0,0.8148148148148147,0.8148148148148147,0.8148148148148147,0.0,0.8148148148148147,0.8148148148148147,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.04556022299802862,0.003949391214859275,0.03977725002914667,0.05967745801899582
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,correlated_bias,Correlated bias,Adaptive Spacing w/o GA,Adaptive,20,90.0,0.0,90.0,90.0,59.0,0.0,59.0,59.0,35.0,5.154818794821463e-15,34.999999999999986,35.00000000000001,27.715746455910732,0.4009070982464491,26.841322461012304,28.57729938771987,69.59535751309802,1.5203021021414787,67.40081229744055,72.9222360093936,6656.620000000051,0.0,6656.620000000051,6656.620000000051,6656.620000000051,0.0,6656.620000000051,6656.620000000051,0.6551222668214229,2.278129578503827e-16,0.6551222668214232,0.6551222668214232,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6127942562452517,0.02169578165364669,0.5880268330220133,0.6890155000146478
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,correlated_bias,Correlated bias,Full Geometry-Aware Hybrid GA,Hybrid,20,90.0,0.0,90.0,90.0,59.0,0.0,59.0,59.0,35.0,5.154818794821463e-15,34.999999999999986,35.00000000000001,27.715746455910732,0.4009070982464491,26.841322461012304,28.57729938771987,69.59535751309802,1.5203021021414787,67.40081229744055,72.9222360093936,6656.574420540773,0.053236830247798045,6656.457284226268,6656.620000000051,6656.574420540773,0.053236830247798045,6656.457284226268,6656.620000000051,0.6558025048114456,0.0007945182978552724,0.6551222668214232,0.6575506732276373,99.62500000000001,0.42534815461169795,99.16666666666667,100.0,99.62500000000001,0.42534815461169795,99.16666666666667,100.0,0.0,0.0,0.0,0.0,0.08486309202565284,0.11540755612967425,0.0,0.46446096580011725,0.08486309202565284,0.11540755612967425,0.0,0.46446096580011725,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.38924389164312745,0.04646018732297763,0.3415019999956712,0.5099847089732066
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,slope_amplified,Slope amplified,Fixed-Spacing,Fixed,20,0.0,0.0,0.0,0.0,73.0,0.0,73.0,73.0,30.924283011168768,1.1645975821868446,28.363155954758458,32.67756996468066,23.556604059789972,1.036299384027035,21.028301095467683,25.30827532847749,61.255337546584315,2.6426574158821294,56.96489260689063,65.7856711029736,6700.5165760820255,9.331218753551675e-13,6700.516576082025,6700.516576082025,6700.5165760820255,9.331218753551675e-13,6700.516576082025,6700.516576082025,0.0,0.0,0.0,0.0,99.33333333333331,1.4580029302424492e-14,99.33333333333333,99.33333333333333,99.33333333333331,1.4580029302424492e-14,99.33333333333333,99.33333333333333,0.0,0.0,0.0,0.0,0.8148148148148147,0.0,0.8148148148148147,0.8148148148148147,0.8148148148148147,0.0,0.8148148148148147,0.8148148148148147,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.042856378998840226,0.0034415600729830473,0.03542195807676762,0.04826408298686147
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,slope_amplified,Slope amplified,Adaptive Spacing w/o GA,Adaptive,20,90.0,0.0,90.0,90.0,59.0,0.0,59.0,59.0,30.924283011168768,1.1645975821868446,28.363155954758458,32.67756996468066,23.556604059789972,1.036299384027035,21.028301095467683,25.30827532847749,61.255337546584315,2.6426574158821294,56.96489260689063,65.7856711029736,6656.620000000051,0.0,6656.620000000051,6656.620000000051,6656.620000000051,0.0,6656.620000000051,6656.620000000051,0.6551222668214229,2.278129578503827e-16,0.6551222668214232,0.6551222668214232,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6129443998972419,0.02813691585389072,0.5860124579630792,0.727918624994345
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,slope_amplified,Slope amplified,Full Geometry-Aware Hybrid GA,Hybrid,20,90.0,0.0,90.0,90.0,59.0,0.0,59.0,59.0,30.924283011168768,1.1645975821868446,28.363155954758458,32.67756996468066,23.556604059789972,1.036299384027035,21.028301095467683,25.30827532847749,61.255337546584315,2.6426574158821294,56.96489260689063,65.7856711029736,6656.574420540773,0.053236830247798045,6656.457284226268,6656.620000000051,6656.574420540773,0.053236830247798045,6656.457284226268,6656.620000000051,0.6558025048114456,0.0007945182978552724,0.6551222668214232,0.6575506732276373,99.62500000000001,0.42534815461169795,99.16666666666667,100.0,99.62500000000001,0.42534815461169795,99.16666666666667,100.0,0.0,0.0,0.0,0.0,0.08486309202565284,0.11540755612967425,0.0,0.46446096580011725,0.08486309202565284,0.11540755612967425,0.0,0.46446096580011725,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.36651403760770335,0.01652997306581488,0.3386285420274362,0.4088392499834299
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,canyon_wall_bias,Local wall bias,Fixed-Spacing,Fixed,20,0.0,0.0,0.0,0.0,73.0,0.0,73.0,73.0,27.15481151398971,2.85868759869066,23.695521891749305,37.823332849042195,19.794342995278853,1.2464118813924583,17.61924464079864,23.52943735350068,55.45588452220777,5.789749203491794,48.46793462298183,75.18931931557808,6700.5165760820255,9.331218753551675e-13,6700.516576082025,6700.516576082025,6700.5165760820255,9.331218753551675e-13,6700.516576082025,6700.516576082025,0.0,0.0,0.0,0.0,99.33333333333331,1.4580029302424492e-14,99.33333333333333,99.33333333333333,99.33333333333331,1.4580029302424492e-14,99.33333333333333,99.33333333333333,0.0,0.0,0.0,0.0,0.8148148148148147,0.0,0.8148148148148147,0.8148148148148147,0.8148148148148147,0.0,0.8148148148148147,0.8148148148148147,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.04303565822192468,0.002582708324681134,0.0370816660579294,0.047549957991577685
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,canyon_wall_bias,Local wall bias,Adaptive Spacing w/o GA,Adaptive,20,90.0,0.0,90.0,90.0,59.0,0.0,59.0,59.0,27.15481151398971,2.85868759869066,23.695521891749305,37.823332849042195,19.794342995278853,1.2464118813924583,17.61924464079864,23.52943735350068,55.45588452220777,5.789749203491794,48.46793462298183,75.18931931557808,6656.620000000051,0.0,6656.620000000051,6656.620000000051,6656.620000000051,0.0,6656.620000000051,6656.620000000051,0.6551222668214229,2.278129578503827e-16,0.6551222668214232,0.6551222668214232,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6177463979343883,0.025481737967448143,0.5916985829826444,0.7010389170609415
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,canyon_wall_bias,Local wall bias,Full Geometry-Aware Hybrid GA,Hybrid,20,90.0,0.0,90.0,90.0,59.0,0.0,59.0,59.0,27.15481151398971,2.85868759869066,23.695521891749305,37.823332849042195,19.794342995278853,1.2464118813924583,17.61924464079864,23.52943735350068,55.45588452220777,5.789749203491794,48.46793462298183,75.18931931557808,6656.574420540773,0.053236830247798045,6656.457284226268,6656.620000000051,6656.574420540773,0.053236830247798045,6656.457284226268,6656.620000000051,0.6558025048114456,0.0007945182978552724,0.6551222668214232,0.6575506732276373,99.62500000000001,0.42534815461169795,99.16666666666667,100.0,99.62500000000001,0.42534815461169795,99.16666666666667,100.0,0.0,0.0,0.0,0.0,0.08486309202565284,0.11540755612967425,0.0,0.46446096580011725,0.08486309202565284,0.11540755612967425,0.0,0.46446096580011725,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.3762227979779709,0.02172094840596814,0.34670454205479473,0.4382789999945089
usgs_southern_cascadia_30m_high,USGS Cascadia 30 m High,nominal,Nominal,Fixed-Spacing,Fixed,20,0.0,0.0,0.0,0.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.25430485199999,1.4580029302424492e-14,97.254304852,97.254304852,97.25430485199999,1.4580029302424492e-14,97.254304852,97.254304852,0.0,0.0,0.0,0.0,97.20000000000002,1.4580029302424492e-14,97.2,97.2,97.20000000000002,1.4580029302424492e-14,97.2,97.2,0.0,0.0,0.0,0.0,29.96000598035,7.290014651212246e-15,29.960005980349994,29.960005980349994,29.96000598035,7.290014651212246e-15,29.960005980349994,29.960005980349994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014710864645894616,0.001783517322446293,0.011001541977748275,0.0179751249961555
