scene_id,scene_label,seed,candidate_idx,orientation_deg,line_count,stride_score,full_score,stride_ga_fitness,full_ga_fitness,stride_coverage_pct,full_coverage_pct,stride_excess_overlap_pct,full_excess_overlap_pct,full_feasible_97_3,is_base_layout
gebco_cascadia_margin_moderate,GEBCO Cascadia,3,7,0.0,116,15041.915483662218,15046.553782258838,15041.915483662218,15046.553782258838,100.0,99.33333333333333,1.1795900328706466,2.7256895650773716,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,3,8,0.0,116,15048.48154933826,15048.142692925354,15048.48154933826,15048.142692925354,100.0,98.66666666666667,3.3546921655531814,3.2417400279179733,0,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,3,9,0.0,116,15051.3037003617,15047.858675519508,15051.3037003617,15047.858675519508,100.0,99.33333333333333,4.262085890580304,3.11374427651663,0,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,3,10,0.0,116,15046.602057811899,15048.938844912995,15046.602057811899,15048.938844912995,100.0,97.33333333333334,2.8343868984503744,3.6133159321489114,0,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,3,11,0.0,116,15290.614977639003,15050.20336773456,15290.614977639003,15050.20336773456,94.0,97.33333333333334,4.285777650383196,4.1485743489020885,0,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,4,0,0.0,116,15038.223860078393,15038.223860078393,15038.223860078393,15038.223860078393,100.0,99.33333333333333,0.0,0.0,1,1
gebco_cascadia_margin_moderate,GEBCO Cascadia,4,1,0.0,116,15038.363276667704,15038.554935946304,15038.363276667704,15038.554935946304,100.0,99.33333333333333,0.022992105309838414,0.08687853150996172,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,4,2,0.0,116,15039.838297236784,15039.1955310873,15039.838297236784,15039.1955310873,98.0,98.66666666666667,0.566191343840854,0.35193596067998917,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,4,3,0.0,116,15040.941798477195,15040.56816168592,15040.941798477195,15040.56816168592,100.0,99.33333333333333,0.880536670447366,0.7559910733557977,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,4,4,0.0,116,15042.466559969424,15042.239363426255,15042.466559969424,15042.239363426255,98.0,98.66666666666667,1.4416950747457176,1.3659628936891177,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,4,5,0.0,116,15121.922604390587,15042.58814166127,15121.922604390587,15042.58814166127,96.0,98.0,1.2669669446177045,1.4888127015114692,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,4,6,0.0,116,15048.404410222389,15045.49163756827,15048.404410222389,15045.49163756827,98.0,98.0,3.4803201669575388,2.5093959489180446,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,4,7,0.0,116,15043.608927202911,15046.663620083362,15043.608927202911,15046.663620083362,100.0,98.66666666666667,1.776109695890028,2.7943406560404056,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,4,8,0.0,116,15046.338911501669,15046.232205828635,15046.338911501669,15046.232205828635,100.0,98.66666666666667,2.7615465379406525,2.7259779802624684,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,4,9,0.0,116,15048.125123944972,15077.77693733049,15048.125123944972,15077.77693733049,98.0,96.66666666666667,3.1780858233506377,4.1731347296339525,0,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,4,10,0.0,116,15125.49175562186,15077.848034903409,15125.49175562186,15077.848034903409,96.0,96.66666666666667,2.5776462880978226,4.474183826391808,0,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,4,11,0.0,116,15053.37804635485,15052.122182875224,15053.37804635485,15052.122182875224,100.0,97.33333333333334,4.98561629570209,4.566995135826872,0,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,5,0,0.0,116,15038.223860078393,15038.223860078393,15038.223860078393,15038.223860078393,100.0,99.33333333333333,0.0,0.0,1,1
gebco_cascadia_margin_moderate,GEBCO Cascadia,5,1,0.0,116,15038.231827220936,15038.236994718069,15038.231827220936,15038.236994718069,100.0,99.33333333333333,0.00509734383484306,0.006819842879531635,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,5,2,0.0,116,15039.078452585163,15039.380468656074,15039.078452585163,15039.380468656074,98.0,98.66666666666667,0.2655870365601174,0.3662590601972654,1,0
