scene_id,scene_name,method,scenario,trial,coverage_pct,excess_overlap_pct,feasible,orientation_deg_nominal,heading_error_deg,swath_global_scale,line_count,spacing_ref_m
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,165,95.0,0.6391509838425508,0,90.0,0.24191274901696977,0.8753629816462409,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,166,96.89444444444445,5.191498079637695,0,90.0,1.878508293719824,1.0896942907788423,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,167,98.34444444444445,3.845113238233545,0,90.0,0.5002409303610471,1.0448969264604253,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,168,97.48333333333333,2.3035030299106114,1,90.0,1.1402603557067261,0.9901354815629427,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,169,98.27222222222223,3.7794887188716846,0,90.0,-0.0959239682120759,1.0332150582170985,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,170,99.41666666666666,5.61488486622654,0,90.0,-0.49294033783253566,1.107524875141479,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,171,97.46666666666667,2.3464369144412007,1,90.0,1.5326537576169872,1.0514255885591617,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,172,98.35000000000001,1.3930610193585653,1,90.0,-0.3286821526889871,0.9671650096106617,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,173,97.32777777777778,1.2709974309270349,1,90.0,1.1693969495209053,0.9855178468195824,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,174,92.58333333333333,0.36385344147613613,0,90.0,-1.35504487925698,0.8636516694816899,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,175,96.71111111111111,2.483387035827924,0,90.0,-1.6355634500601548,0.9982323076587055,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,176,97.32222222222222,1.8723332561257702,1,90.0,-1.146231883367562,0.9893105579035757,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,177,98.12222222222222,3.631304593251446,0,90.0,0.7705589954892255,1.0319490835447007,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,178,98.36111111111111,2.288786897612084,1,90.0,-0.8983530714420129,1.0095678835181066,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,179,97.32777777777778,1.8731801503411147,1,90.0,2.074444485888672,1.0061762401948726,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,180,95.5611111111111,2.6413541566817584,0,90.0,-0.8210871876665252,0.9655485004620874,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,181,96.02777777777777,1.3945572750978397,0,90.0,0.36382127028169287,0.9447096061724487,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,182,97.2,1.9838318198408618,1,90.0,1.0991775286933565,0.9915565187950309,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,183,98.37777777777778,4.928654324244089,0,90.0,1.1392003515608584,1.0984828543895766,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,184,98.1,1.485424668208766,1,90.0,-0.6095141110849607,0.971987849956529,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,185,96.76666666666667,2.1500504504183273,0,90.0,0.9831089854015918,0.9827407239096632,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,186,92.13333333333334,0.8740803914412777,0,90.0,2.208577490134885,0.9008477589805935,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,187,97.02222222222223,0.8485081850700236,1,90.0,-0.25003770186262275,0.93698630174292,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,188,94.27222222222223,0.8864131357074774,0,90.0,-0.6800435858335857,0.8964949294172978,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,189,95.24444444444444,1.318160214373612,0,90.0,0.17916216719904648,0.910658565183352,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,190,99.52222222222223,2.5961036156080346,1,90.0,-0.36181418015549893,1.0468094426381158,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,191,95.88888888888889,1.0116801178714732,0,90.0,-0.6125250523681469,0.9079242211384849,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,192,94.36666666666666,0.8958281846025105,0,90.0,0.45814453791249776,0.8879795671675367,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,193,98.10555555555555,2.992608020623344,1,90.0,0.991647869811241,1.0417764727960708,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,194,97.59444444444443,3.7518359578896447,0,90.0,-1.3338823251470862,1.0733080325803754,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,195,96.7611111111111,2.505355614717407,0,90.0,1.0195945692745876,0.9884005581063239,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,196,98.15555555555555,5.37582134580348,0,90.0,0.6076829764956752,1.0700595734672655,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,197,96.95555555555555,2.866991106783009,0,90.0,-1.2277456723851168,0.9787350085811819,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,198,99.20555555555556,3.2939229966276797,0,90.0,-0.04395425484604144,1.0251342171579136,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,199,98.88888888888889,3.785956146149935,0,90.0,-0.019539674400603644,1.0522956784505668,59,1530.0
