scene_id,scene_name,scene_group,terrain_class,method,n_segments,n_runs,path_length_km_mean,path_length_km_std,path_length_km_stderr,path_length_km_min,path_length_km_max,path_without_transition_km_mean,path_without_transition_km_std,path_without_transition_km_stderr,path_without_transition_km_min,path_without_transition_km_max,segment_transition_km_mean,segment_transition_km_std,segment_transition_km_stderr,segment_transition_km_min,segment_transition_km_max,boundary_transition_km_mean,boundary_transition_km_std,boundary_transition_km_stderr,boundary_transition_km_min,boundary_transition_km_max,turn_transition_km_mean,turn_transition_km_std,turn_transition_km_stderr,turn_transition_km_min,turn_transition_km_max,coverage_pct_mean,coverage_pct_std,coverage_pct_stderr,coverage_pct_min,coverage_pct_max,excess_overlap_pct_mean,excess_overlap_pct_std,excess_overlap_pct_stderr,excess_overlap_pct_min,excess_overlap_pct_max,planning_time_s_mean,planning_time_s_std,planning_time_s_stderr,planning_time_s_min,planning_time_s_max,line_count_mean,line_count_std,line_count_stderr,line_count_min,line_count_max,feasible_mean,feasible_std,feasible_stderr,feasible_min,feasible_max,accepted_layout_mean,accepted_layout_std,accepted_layout_stderr,accepted_layout_min,accepted_layout_max,coverage_delta_vs_reference_pp_mean,coverage_delta_vs_reference_pp_std,coverage_delta_vs_reference_pp_stderr,coverage_delta_vs_reference_pp_min,coverage_delta_vs_reference_pp_max,excess_overlap_delta_vs_reference_pp_mean,excess_overlap_delta_vs_reference_pp_std,excess_overlap_delta_vs_reference_pp_stderr,excess_overlap_delta_vs_reference_pp_min,excess_overlap_delta_vs_reference_pp_max,path_delta_vs_reference_km_mean,path_delta_vs_reference_km_std,path_delta_vs_reference_km_stderr,path_delta_vs_reference_km_min,path_delta_vs_reference_km_max,feasibility_improved_mean,feasibility_improved_std,feasibility_improved_stderr,feasibility_improved_min,feasibility_improved_max,transition_selector_line_change_count_mean,transition_selector_line_change_count_std,transition_selector_line_change_count_stderr,transition_selector_line_change_count_min,transition_selector_line_change_count_max,transition_selector_heading_arc_km_mean,transition_selector_heading_arc_km_std,transition_selector_heading_arc_km_stderr,transition_selector_heading_arc_km_min,transition_selector_heading_arc_km_max,transition_selector_line_change_arc_km_mean,transition_selector_line_change_arc_km_std,transition_selector_line_change_arc_km_stderr,transition_selector_line_change_arc_km_min,transition_selector_line_change_arc_km_max,transition_selector_turn_arc_km_mean,transition_selector_turn_arc_km_std,transition_selector_turn_arc_km_stderr,transition_selector_turn_arc_km_min,transition_selector_turn_arc_km_max,transition_selector_vehicle_length_km_mean,transition_selector_vehicle_length_km_std,transition_selector_vehicle_length_km_stderr,transition_selector_vehicle_length_km_min,transition_selector_vehicle_length_km_max,transition_selector_turn_arc_fraction_pct_mean,transition_selector_turn_arc_fraction_pct_std,transition_selector_turn_arc_fraction_pct_stderr,transition_selector_turn_arc_fraction_pct_min,transition_selector_turn_arc_fraction_pct_max,transition_selector_mission_time_h_mean,transition_selector_mission_time_h_std,transition_selector_mission_time_h_stderr,transition_selector_mission_time_h_min,transition_selector_mission_time_h_max,transition_selector_objective_mean,transition_selector_objective_std,transition_selector_objective_stderr,transition_selector_objective_min,transition_selector_objective_max,path_gain_vs_fixed_pct_mean
gebco_mariana_trench_complex,GEBCO Mariana Trench,public,complex_relief,Adaptive Spacing w/o GA,1,1,31797.663364969383,0.0,0.0,31797.663364969383,31797.663364969383,31797.663364969383,0.0,0.0,31797.663364969383,31797.663364969383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.33333333333333,0.0,0.0,99.33333333333333,99.33333333333333,0.0,0.0,0.0,0.0,0.0,0.9858976659597829,0.0,0.0,0.9858976659597829,0.9858976659597829,145.0,0.0,0.0,145.0,145.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,144.0,144.0,0.0,0.0,0.0,0.0,0.0,45.23893421169302,0.0,0.0,45.23893421169302,45.23893421169302,45.23893421169302,0.0,0.0,45.23893421169302,45.23893421169302,31842.902299181074,0.0,0.0,31842.902299181074,31842.902299181074,0.14206912983825742,0.0,0.0,0.14206912983825742,0.14206912983825742,5905.211339517179,0.0,0.0,5905.211339517179,5905.211339517179,5905.211339517179,0.0,0.0,5905.211339517179,5905.211339517179,0.681831169401425
gebco_mariana_trench_complex,GEBCO Mariana Trench,public,complex_relief,Coverage-Preserving Segmented Hybrid,1,30,31797.611931473006,0.05950972003206635,0.010864938684126598,31797.431054071094,31797.663364969383,31797.611931473006,0.05950972003206635,0.010864938684126598,31797.431054071094,31797.663364969383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.02222222222221,0.33827750893661174,0.061760740780412555,98.66666666666667,99.33333333333333,0.12567596753806817,0.1399481425079196,0.025550918177511723,0.0,0.5094416067437306,1.0296292958548292,0.04392074360662131,0.008018794005249099,0.937304291059263,1.120412667049095,145.0,0.0,0.0,145.0,145.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,144.0,144.0,0.0,0.0,0.0,0.0,0.0,45.23893421169303,7.226896453227138e-15,1.319444736062194e-15,45.23893421169302,45.23893421169302,45.23893421169303,7.226896453227138e-15,1.319444736062194e-15,45.23893421169302,45.23893421169302,31842.8508656847,0.05950972003206635,0.010864938684126598,31842.669988282785,31842.902299181074,0.1420693593129166,2.655078103456159e-07,4.847487230669912e-08,0.14206912983825742,0.14207016631563776,5905.201814795627,0.011020318524520062,0.002012025682257229,5905.168318980459,5905.211339517179,5905.204328314978,0.009706500344892253,0.0017721563977763873,5905.172466828961,5905.214097102238,0.6819918189629388
gebco_mariana_trench_complex,GEBCO Mariana Trench,public,complex_relief,Fixed-Spacing,1,1,32015.95814679676,0.0,0.0,32015.95814679676,32015.95814679676,32015.95814679676,0.0,0.0,32015.95814679676,32015.95814679676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.33333333333333,0.0,0.0,99.33333333333333,99.33333333333333,0.6814814814814812,0.0,0.0,0.6814814814814812,0.6814814814814812,0.07967699994333088,0.0,0.0,0.07967699994333088,0.07967699994333088,146.0,0.0,0.0,146.0,146.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,145.0,145.0,0.0,0.0,0.0,0.0,0.0,45.553093477051995,0.0,0.0,45.553093477051995,45.553093477051995,45.553093477051995,0.0,0.0,45.553093477051995,45.553093477051995,32061.51124027381,0.0,0.0,32061.51124027381,32061.51124027381,0.14208030661957957,0.0,0.0,0.14208030661957957,0.14208030661957957,5945.752654398308,0.0,0.0,5945.752654398308,5945.752654398308,5945.766284027937,0.0,0.0,5945.766284027937,5945.766284027937,0.0
gebco_mariana_trench_complex,GEBCO Mariana Trench,public,complex_relief,Full Geometry-Aware Hybrid GA,1,30,31797.611931473006,0.05950972003206635,0.010864938684126598,31797.431054071094,31797.663364969383,31797.611931473006,0.05950972003206635,0.010864938684126598,31797.431054071094,31797.663364969383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.02222222222221,0.33827750893661174,0.061760740780412555,98.66666666666667,99.33333333333333,0.12567596753806817,0.1399481425079196,0.025550918177511723,0.0,0.5094416067437306,1.0296292958548292,0.04392074360662131,0.008018794005249099,0.937304291059263,1.120412667049095,145.0,0.0,0.0,145.0,145.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,144.0,144.0,0.0,0.0,0.0,0.0,0.0,45.23893421169303,7.226896453227138e-15,1.319444736062194e-15,45.23893421169302,45.23893421169302,45.23893421169303,7.226896453227138e-15,1.319444736062194e-15,45.23893421169302,45.23893421169302,31842.8508656847,0.05950972003206635,0.010864938684126598,31842.669988282785,31842.902299181074,0.1420693593129166,2.655078103456159e-07,4.847487230669912e-08,0.14206912983825742,0.14207016631563776,5905.201814795627,0.011020318524520062,0.002012025682257229,5905.168318980459,5905.211339517179,5905.204328314978,0.009706500344892253,0.0017721563977763873,5905.172466828961,5905.214097102238,0.6819918189629388
gebco_mariana_trench_complex,GEBCO Mariana Trench,public,complex_relief,Segmented Adaptive,2,1,26021.391580332824,0.0,0.0,26021.391580332824,26021.391580332824,25803.61679850545,0.0,0.0,25803.61679850545,25803.61679850545,217.7747818273745,0.0,0.0,217.7747818273745,217.7747818273745,217.7747818273745,0.0,0.0,217.7747818273745,217.7747818273745,0.0,0.0,0.0,0.0,0.0,95.32222222222222,0.0,0.0,95.32222222222222,95.32222222222222,0.0,0.0,0.0,0.0,0.0,2.8489027079194784,0.0,0.0,2.8489027079194784,2.8489027079194784,172.0,0.0,0.0,172.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.011111111111106,0.0,0.0,-4.011111111111106,-4.011111111111106,0.0,0.0,0.0,0.0,0.0,-5776.2717846365595,0.0,0.0,-5776.2717846365595,-5776.2717846365595,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,170.0,170.0,0.0,0.0,0.0,0.0,0.0,53.40707511102648,0.0,0.0,53.40707511102648,53.40707511102648,53.40707511102648,0.0,0.0,53.40707511102648,53.40707511102648,26074.79865544385,0.0,0.0,26074.79865544385,26074.79865544385,0.20482257913763888,0.0,0.0,0.20482257913763888,0.20482257913763888,4838.556616769421,0.0,0.0,4838.556616769421,4838.556616769421,4838.556616769421,0.0,0.0,4838.556616769421,4838.556616769421,18.723683167557176
gebco_mariana_trench_complex,GEBCO Mariana Trench,public,complex_relief,Segmented Adaptive,3,1,26120.753335662313,0.0,0.0,26120.753335662313,26120.753335662313,25685.203772007564,0.0,0.0,25685.203772007564,25685.203772007564,435.549563654749,0.0,0.0,435.549563654749,435.549563654749,435.549563654749,0.0,0.0,435.549563654749,435.549563654749,0.0,0.0,0.0,0.0,0.0,95.93333333333334,0.0,0.0,95.93333333333334,95.93333333333334,0.0,0.0,0.0,0.0,0.0,3.19958079198841,0.0,0.0,3.19958079198841,3.19958079198841,201.0,0.0,0.0,201.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3999999999999915,0.0,0.0,-3.3999999999999915,-3.3999999999999915,0.0,0.0,0.0,0.0,0.0,-5676.91002930707,0.0,0.0,-5676.91002930707,-5676.91002930707,0.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0,62.203534541077914,0.0,0.0,62.203534541077914,62.203534541077914,62.203534541077914,0.0,0.0,62.203534541077914,62.203534541077914,26182.95687020339,0.0,0.0,26182.95687020339,26182.95687020339,0.23757261202177857,0.0,0.0,0.23757261202177857,0.23757261202177857,4860.214889767494,0.0,0.0,4860.214889767494,4860.214889767494,4860.214889767494,0.0,0.0,4860.214889767494,4860.214889767494,18.413332451598883
gebco_mariana_trench_complex,GEBCO Mariana Trench,public,complex_relief,Segmented Adaptive,4,1,26219.359125560986,0.0,0.0,26219.359125560986,26219.359125560986,25566.034780078862,0.0,0.0,25566.034780078862,25566.034780078862,653.3243454821236,0.0,0.0,653.3243454821236,653.3243454821236,653.3243454821236,0.0,0.0,653.3243454821236,653.3243454821236,0.0,0.0,0.0,0.0,0.0,95.27777777777777,0.0,0.0,95.27777777777777,95.27777777777777,0.0,0.0,0.0,0.0,0.0,3.340538208023645,0.0,0.0,3.340538208023645,3.340538208023645,230.0,0.0,0.0,230.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.055555555555557,0.0,0.0,-4.055555555555557,-4.055555555555557,0.0,0.0,0.0,0.0,0.0,-5578.304239408397,0.0,0.0,-5578.304239408397,-5578.304239408397,0.0,0.0,0.0,0.0,0.0,226.0,0.0,0.0,226.0,226.0,0.0,0.0,0.0,0.0,0.0,70.99999397112933,0.0,0.0,70.99999397112933,70.99999397112933,70.99999397112933,0.0,0.0,70.99999397112933,70.99999397112933,26290.359119532117,0.0,0.0,26290.359119532117,26290.359119532117,0.27006095142451175,0.0,0.0,0.27006095142451175,0.27006095142451175,4881.733169167268,0.0,0.0,4881.733169167268,4881.733169167268,4881.733169167268,0.0,0.0,4881.733169167268,4881.733169167268,18.105342950092936
gebco_mariana_trench_complex,GEBCO Mariana Trench,public,complex_relief,Segmented Adaptive,5,1,26318.980591697833,0.0,0.0,26318.980591697833,26318.980591697833,25447.881464388334,0.0,0.0,25447.881464388334,25447.881464388334,871.099127309498,0.0,0.0,871.099127309498,871.099127309498,871.099127309498,0.0,0.0,871.099127309498,871.099127309498,0.0,0.0,0.0,0.0,0.0,96.83333333333334,0.0,0.0,96.83333333333334,96.83333333333334,0.0,0.0,0.0,0.0,0.0,3.463533707894385,0.0,0.0,3.463533707894385,3.463533707894385,260.0,0.0,0.0,260.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.499999999999986,0.0,0.0,-2.499999999999986,-2.499999999999986,0.0,0.0,0.0,0.0,0.0,-5478.68277327155,0.0,0.0,-5478.68277327155,-5478.68277327155,0.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,255.0,255.0,0.0,0.0,0.0,0.0,0.0,80.11061266653974,0.0,0.0,80.11061266653974,80.11061266653974,80.11061266653974,0.0,0.0,80.11061266653974,80.11061266653974,26399.091204364373,0.0,0.0,26399.091204364373,26399.091204364373,0.30345973672493554,0.0,0.0,0.30345973672493554,0.30345973672493554,4903.555892042762,0.0,0.0,4903.555892042762,4903.555892042762,4903.555892042762,0.0,0.0,4903.555892042762,4903.555892042762,17.79418104239656
gebco_mariana_trench_complex,GEBCO Mariana Trench,public,complex_relief,Segmented Hybrid GA,2,30,26021.391580332813,1.1100512952156884e-11,2.02666711459153e-12,26021.391580332824,26021.391580332824,25803.61679850544,7.40034196810459e-12,1.3511114097276867e-12,25803.61679850545,25803.61679850545,217.77478182737457,5.78151716258171e-14,1.0555557888497552e-14,217.7747818273745,217.7747818273745,217.77478182737457,5.78151716258171e-14,1.0555557888497552e-14,217.7747818273745,217.7747818273745,0.0,0.0,0.0,0.0,0.0,95.32222222222221,1.4453792906454277e-14,2.638889472124388e-15,95.32222222222222,95.32222222222222,0.0,0.0,0.0,0.0,0.0,3.51538488153213,0.03166711759715627,0.005781598213043761,3.4568237079074606,3.6024175419006497,172.0,0.0,0.0,172.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.699999999999999,0.3382775089366118,0.06176074078041256,-4.011111111111106,-3.3444444444444485,-0.12567596753806817,0.1399481425079196,0.025550918177511723,-0.5094416067437306,0.0,-5776.22035114018,0.05950972003206636,0.0108649386841266,-5776.2717846365595,-5776.03947373827,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,170.0,170.0,0.0,0.0,0.0,0.0,0.0,53.407075111026465,1.4453792906454277e-14,2.638889472124388e-15,53.40707511102648,53.40707511102648,53.407075111026465,1.4453792906454277e-14,2.638889472124388e-15,53.40707511102648,53.40707511102648,26074.798655443843,7.40034196810459e-12,1.3511114097276867e-12,26074.79865544385,26074.79865544385,0.20482257913763893,5.646012854083702e-17,1.0308162000485891e-17,0.20482257913763888,0.20482257913763888,4838.556616769422,9.250427460130737e-13,1.6888892621596084e-13,4838.556616769421,4838.556616769421,4838.556616769422,9.250427460130737e-13,1.6888892621596084e-13,4838.556616769421,4838.556616769421,18.72368316755721
gebco_mariana_trench_complex,GEBCO Mariana Trench,public,complex_relief,Segmented Hybrid GA,3,30,26120.75333566231,3.700170984052295e-12,6.755557048638434e-13,26120.753335662313,26120.753335662313,25685.20377200757,7.40034196810459e-12,1.3511114097276867e-12,25685.203772007564,25685.203772007564,435.54956365474914,1.156303432516342e-13,2.1111115776995105e-14,435.549563654749,435.549563654749,435.54956365474914,1.156303432516342e-13,2.1111115776995105e-14,435.549563654749,435.549563654749,0.0,0.0,0.0,0.0,0.0,95.93333333333335,1.4453792906454277e-14,2.638889472124388e-15,95.93333333333334,95.93333333333334,0.0,0.0,0.0,0.0,0.0,3.9128925738080094,0.022016864297628308,0.004019711073780387,3.873165833996609,3.956461667898111,201.0,0.0,0.0,201.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0888888888888846,0.3382775089366118,0.06176074078041256,-3.3999999999999915,-2.7333333333333343,-0.12567596753806817,0.1399481425079196,0.025550918177511723,-0.5094416067437306,0.0,-5676.85859581069,0.05950972003206636,0.0108649386841266,-5676.91002930707,-5676.6777184087805,0.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0,62.20353454107792,7.226896453227138e-15,1.319444736062194e-15,62.203534541077914,62.203534541077914,62.20353454107792,7.226896453227138e-15,1.319444736062194e-15,62.203534541077914,62.203534541077914,26182.956870203387,3.700170984052295e-12,6.755557048638434e-13,26182.95687020339,26182.95687020339,0.2375726120217785,5.646012854083702e-17,1.0308162000485891e-17,0.23757261202177857,0.23757261202177857,4860.214889767494,0.0,0.0,4860.214889767494,4860.214889767494,4860.214889767494,0.0,0.0,4860.214889767494,4860.214889767494,18.413332451598897
