scene_id,scene_name,scene_group,terrain_class,method,seed,orientation_deg,path_length_km,coverage_pct,excess_overlap_pct,planning_time_s,line_count,feasible
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,public,complex_relief,Full Geometry-Aware Hybrid GA,2,90.0,6656.620000000051,100.0,0.0,0.3031008749967441,59,1
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,public,complex_relief,PSO Local Refinement,2,90.0,6656.490390356019,99.16666666666667,0.13606559511136546,0.051782249996904284,59,1
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,public,complex_relief,Full Geometry-Aware Hybrid GA,3,90.0,6656.620000000051,100.0,0.0,0.3104119169875048,59,1
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,public,complex_relief,PSO Local Refinement,3,90.0,6656.46282853092,99.16666666666667,0.011290290711164035,0.05571679101558402,59,1
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,public,complex_relief,Full Geometry-Aware Hybrid GA,4,90.0,6656.547473748718,99.16666666666667,0.007684744332857689,0.3142559160187375,59,1
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,public,complex_relief,PSO Local Refinement,4,90.0,6656.501367259871,99.16666666666667,0.035090886781233885,0.051897875004215166,59,1
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,public,complex_relief,Full Geometry-Aware Hybrid GA,5,90.0,6656.486502297005,100.0,0.12672119973036983,0.30558637497597374,59,1
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,public,complex_relief,PSO Local Refinement,5,90.0,6656.5219470898755,99.16666666666667,0.06088767332377122,0.05295837498852052,59,1
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,public,complex_relief,Full Geometry-Aware Hybrid GA,6,90.0,6656.577842791205,100.0,0.12859499620712966,0.30633608301286586,59,1
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,public,complex_relief,PSO Local Refinement,6,90.0,6656.547283977803,99.16666666666667,0.06948001340129453,0.05209379200823605,59,1
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,public,complex_relief,Full Geometry-Aware Hybrid GA,7,90.0,6656.613021799817,99.16666666666667,0.010865618508658545,0.3133826249977574,59,1
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,public,complex_relief,PSO Local Refinement,7,90.0,6656.463666146549,99.16666666666667,0.27420454544082395,0.06847037500119768,59,1
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,public,complex_relief,Full Geometry-Aware Hybrid GA,8,90.0,6656.5705483833935,99.16666666666667,0.11610392836292135,0.30649149999953806,59,1
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,public,complex_relief,PSO Local Refinement,8,90.0,6656.538333060148,99.16666666666667,0.27259847740273874,0.05338858300819993,59,1
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,public,complex_relief,Full Geometry-Aware Hybrid GA,9,90.0,6656.531270035219,99.16666666666667,0.19888171260447932,0.3114574579813052,59,1
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,public,complex_relief,PSO Local Refinement,9,90.0,6656.475785201648,99.16666666666667,0.04736001545241851,0.05281391699099913,59,1
